,,vs mejor embedding,,,,,,,,,,,,,,,,,,,,
Embeddings,Pesos,Media (Diferencia),Media Ponderada (Diferecia),Media,Media Ponderada,SimLex 999,MTurk 287,MTurk 771,MEN DEV,MEN TEST,MEN ALL,WS353 all,WS353 relatedness,WS353 similarity,WS353 set1,WS353 set2,RG65,VERB 143,MC 30,YP 130,SimVerb 3500,RW
FT+UKB+LEXVEC+SKE,[1 1 1 1],,,0.716,0.660,0.5470245555,0.7563232258,0.7847812226,0.8466935475,0.8521134516,0.8486563258,0.8172457471,0.7702081385,0.8479988586,0.7910800353,0.7752373545,0.8739932947,0.4951649923,0.8725937951,0.7764760512,0.5262138841,0.5731268683
FT+UKB+LEXVEC+PDC,[1 1 1 1],,,0.673,0.610,0.5064020737,0.7150379738,0.7535750109,0.8197306147,0.8176825987,0.8193048726,0.8123328967,0.7649915143,0.8386591444,0.7942364777,0.7467316518,0.8499087582,0.4390012313,0.885501329,0.6450910138,0.4344144998,0.5467532497
FT+UKB+SKE+PDC,[1 1 1 1],,,0.677,0.610,0.5014880781,0.7287607195,0.7576914131,0.822660805,0.8222517989,0.822823991,0.8147227551,0.7697904486,0.839999025,0.7946084152,0.7507534273,0.8554162929,0.4534871256,0.8823857174,0.6487813281,0.4288777705,0.5484072268
FT+LEXVEC+SKE+PDC,[1 1 1 1],,,0.643,0.570,0.4568876027,0.7203660939,0.7351390589,0.8111144589,0.811259706,0.811379828,0.7953621745,0.7416211282,0.8274796047,0.7790306011,0.7219642052,0.8347193274,0.4138947611,0.8623567856,0.5570596466,0.3428921016,0.5382147338
jointcHYB+UKB+LEXVEC+SKE,[1 1 1 1],,,0.671,0.622,0.5505539506,0.6612742449,0.7215385277,0.8025500086,0.8109170483,0.8055603877,0.7792336317,0.7035776041,0.8365410139,0.7852697686,0.701099276,0.8672400081,0.3213845379,0.8719261641,0.8218704734,0.5626290953,0.4151269996
jointcHYB+UKB+LEXVEC+PDC,[1 1 1 1],,,0.682,0.627,0.5443016099,0.6828628908,0.7431337265,0.8144727301,0.8156455344,0.8153524725,0.8117865849,0.7519940102,0.849105623,0.8078758609,0.7334249903,0.8857077334,0.3634827227,0.8890620279,0.7757839463,0.5384358415,0.455599922
jointcHYB+UKB+SKE+PDC,[1 1 1 1],,,0.685,0.629,0.5419757174,0.6950514953,0.7491558515,0.8178131198,0.8204035021,0.8190934728,0.8136261757,0.7564089997,0.8482979648,0.8087169087,0.7388823641,0.8823201625,0.3731781963,0.8852787853,0.7763584207,0.5351946194,0.4632014222
jointcHYB+LEXVEC+SKE+PDC,[1 1 1 1],,,0.684,0.625,0.5348383303,0.6945011945,0.7509525735,0.8162994727,0.8193404474,0.8176783484,0.8101166851,0.7487008592,0.8489844026,0.8035148101,0.7323089139,0.8862104052,0.3877907894,0.8852787853,0.763460102,0.5221600699,0.4703977976
UKB+LEXVEC+SKE+PDC,[1 1 1 1],,,0.664,0.595,0.4935020063,0.7162923957,0.7449928562,0.8109413282,0.8089282697,0.8104655614,0.8077747058,0.7599271183,0.8321354748,0.7997032886,0.7321064,0.8413633374,0.4381002622,0.8797151931,0.6375954903,0.4179019977,0.5191153698
GLOVE+W2V+FT+jointcHYB+UKB,[1 1 1 1 1],,,0.687,0.638,0.5630760243,0.6814437341,0.7344231429,0.817064138,0.8244723791,0.8197396916,0.7886105519,0.718029149,0.8444856169,0.7863420208,0.7181989473,0.8863196817,0.3577873107,0.8821631737,0.8228990562,0.5700300489,0.4498520639
GLOVE+W2V+FT+jointcHYB+LEXVEC,[1 1 1 1 1],,,0.685,0.635,0.561818184,0.6782477758,0.7394525294,0.8187312486,0.8271764469,0.8217705578,0.7836863798,0.7091684243,0.8420160189,0.779727565,0.7097683698,0.8881992372,0.3544509094,0.8803828242,0.816637285,0.564736866,0.4438270756
GLOVE+W2V+FT+jointcHYB+SKE,[1 1 1 1 1],,,0.688,0.639,0.5573719487,0.6913407722,0.7494707839,0.8232770834,0.8322803195,0.8264228066,0.7901591855,0.718848781,0.8430503379,0.7840819142,0.7201168287,0.885751444,0.3696346526,0.8610215234,0.8146649227,0.560410122,0.4578207768
GLOVE+W2V+FT+jointcHYB+PDC,[1 1 1 1 1],,,0.690,0.633,0.541809087,0.6984383327,0.7575151604,0.8233796345,0.8265821331,0.8246875277,0.8126702323,0.754336673,0.851284005,0.8004739698,0.7383730793,0.8884615007,0.4025401368,0.8901747464,0.7614138788,0.5270748324,0.4872281003
GLOVE+W2V+FT+UKB+LEXVEC,[1 1 1 1 1],,,0.716,0.662,0.5584349516,0.7454400628,0.7783340384,0.8436406288,0.8486256302,0.8453749242,0.8043706581,0.7587434137,0.8461109754,0.7762578239,0.7585629623,0.8899039503,0.4965265014,0.8846111542,0.7632604038,0.5394974255,0.5658124294
GLOVE+W2V+FT+UKB+SKE,[1 1 1 1 1],,,0.714,0.654,0.5404079366,0.757691363,0.7806582746,0.8428876033,0.8475660686,0.8445385267,0.8107729413,0.7673326774,0.8446742618,0.7839344795,0.7692001909,0.8758291395,0.5150808345,0.8790475621,0.7632987021,0.5181136231,0.5677106206
GLOVE+W2V+FT+UKB+PDC,[1 1 1 1 1],,,0.674,0.610,0.5047998871,0.7201879061,0.7536593341,0.8203077637,0.8191752615,0.8202376278,0.8095310879,0.7612626761,0.8380953616,0.7913246428,0.7454400633,0.849078257,0.4501467021,0.8868365911,0.6425523839,0.4347104596,0.5447406736
GLOVE+W2V+FT+LEXVEC+SKE,[1 1 1 1 1],,,0.667,0.602,0.4722862232,0.7531077228,0.7538928234,0.8290226047,0.8302177468,0.8295277578,0.7818804817,0.7316786843,0.8230783692,0.7399185264,0.7525422999,0.8271355396,0.498597926,0.8329810189,0.6198797932,0.3942843989,0.5755893105
GLOVE+W2V+FT+LEXVEC+PDC,[1 1 1 1 1],,,0.639,0.570,0.4603074795,0.7122346887,0.729348983,0.8081557173,0.8074946121,0.8081289701,0.7890609693,0.7323850826,0.8266690773,0.7727445225,0.7153577527,0.827528935,0.4053234878,0.8659174845,0.5517307124,0.3488226604,0.5343565558
GLOVE+W2V+FT+SKE+PDC,[1 1 1 1 1],,,0.645,0.573,0.4581807274,0.7235546911,0.7352003277,0.8119175469,0.8126949181,0.812411856,0.7938627839,0.7390013803,0.8289342503,0.7768592903,0.7221202159,0.8350908674,0.4241010521,0.8683654651,0.5594724392,0.3486492592,0.5390609284
GLOVE+W2V+jointcHYB+UKB+LEXVEC,[1 1 1 1 1],,,0.672,0.623,0.5550148461,0.6591029935,0.7147128644,0.7997396396,0.806939299,0.8023690402,0.7739129232,0.6973538749,0.8364642649,0.7812789799,0.6936317644,0.8716984886,0.3363671718,0.8763770378,0.8184208913,0.5661317841,0.4174093073
GLOVE+W2V+jointcHYB+UKB+SKE,[1 1 1 1 1],,,0.677,0.628,0.5524553051,0.6775479699,0.7277737715,0.8079341281,0.8161710297,0.8109085934,0.7838195134,0.7121991131,0.8381713934,0.7864056858,0.7084332783,0.8705183026,0.3490350392,0.8603538924,0.8218294396,0.5638002846,0.4318154278
GLOVE+W2V+jointcHYB+UKB+PDC,[1 1 1 1 1],,,0.686,0.630,0.5446068683,0.6923926387,0.7460238616,0.8164849326,0.8184858347,0.8176311967,0.8127307972,0.7541150799,0.8490704763,0.8053711467,0.7365099516,0.8848116663,0.3825418398,0.885501329,0.7759781734,0.5382308668,0.4676721095
GLOVE+W2V+jointcHYB+LEXVEC+SKE,[1 1 1 1 1],,,0.674,0.625,0.5498849556,0.6744718188,0.7318249905,0.8089151093,0.8173192942,0.8118276591,0.7772888709,0.6979984071,0.8342622126,0.7833765733,0.6968989882,0.8736436099,0.3431948285,0.8510070575,0.814508994,0.5580694004,0.4256755342
GLOVE+W2V+jointcHYB+LEXVEC+PDC,[1 1 1 1 1],,,0.683,0.625,0.5377267569,0.6887212592,0.7475260872,0.8150586042,0.8172828383,0.8161805576,0.8082874613,0.7468947441,0.8473597614,0.801673552,0.7275678391,0.8848116663,0.3859566737,0.885501329,0.765796298,0.5257089927,0.4667271916
GLOVE+W2V+jointcHYB+SKE+PDC,[1 1 1 1 1],,,0.685,0.627,0.534629591,0.6976897917,0.7526911293,0.8178102531,0.8214017896,0.8193173731,0.809209712,0.7482550483,0.8492189534,0.8024241285,0.7318716339,0.8848990874,0.3947712891,0.8837209795,0.7634382173,0.5219383396,0.4749398743
GLOVE+W2V+UKB+LEXVEC+SKE,[1 1 1 1 1],,,0.701,0.645,0.5341660434,0.7479390072,0.7658521612,0.8292439688,0.8333687744,0.8307355891,0.7969698726,0.745429455,0.8339315461,0.7881330171,0.7337595132,0.8576018225,0.4798786834,0.8594637176,0.7790201523,0.5259653187,0.5355470567
GLOVE+W2V+UKB+LEXVEC+PDC,[1 1 1 1 1],,,0.661,0.596,0.497112875,0.706510342,0.7397634164,0.8077030336,0.8048316576,0.8070415096,0.8015826265,0.7506040852,0.8299298361,0.7915793027,0.7267510331,0.8361180664,0.4293962568,0.8719261641,0.6381234597,0.4240969444,0.5200268461
GLOVE+W2V+UKB+SKE+PDC,[1 1 1 1 1],,,0.667,0.597,0.4932174985,0.7206181459,0.7458455405,0.8124004647,0.8114945566,0.812351318,0.8049135597,0.7567273289,0.8319862804,0.7960174216,0.7322879124,0.8454284225,0.4488656366,0.8817180863,0.6398550897,0.4194989619,0.5241082733
GLOVE+W2V+LEXVEC+SKE+PDC,[1 1 1 1 1],,,0.626,0.552,0.4421303539,0.7145587451,0.7193353106,0.7974924234,0.7973124834,0.7976730696,0.7822511007,0.7247568056,0.8164033534,0.771424312,0.6996126741,0.8187212506,0.4110188998,0.8276399704,0.5412698066,0.3230689995,0.5104789866
GLOVE+FT+jointcHYB+UKB+LEXVEC,[1 1 1 1 1],,,0.683,0.634,0.5615059867,0.671577663,0.728747645,0.8129933991,0.8201707042,0.8155866812,0.7868774954,0.7143801742,0.8441585368,0.7876890376,0.7152879979,0.8779709586,0.3466116735,0.8879493095,0.8237252052,0.5694870777,0.4423197094
GLOVE+FT+jointcHYB+UKB+SKE,[1 1 1 1 1],,,0.688,0.638,0.5588880336,0.686880239,0.7401271413,0.8190499393,0.8274384204,0.8219817563,0.7927572016,0.7226038655,0.8442847783,0.7904869457,0.7217406899,0.8790637234,0.360816015,0.8799377368,0.8232109138,0.566511817,0.4549011118
GLOVE+FT+jointcHYB+UKB+PDC,[1 1 1 1 1],,,0.692,0.637,0.5485024614,0.6979497123,0.7534734329,0.8232306333,0.8255233398,0.824323606,0.817244383,0.7603354345,0.852341277,0.8059776394,0.7472229355,0.8868223535,0.3913906438,0.8917325522,0.7772857866,0.5399161267,0.4828797685
GLOVE+FT+jointcHYB+LEXVEC+SKE,[1 1 1 1 1],,,0.685,0.636,0.5567834223,0.6835662504,0.7456473855,0.8206658351,0.8296053371,0.8238627898,0.788628012,0.7139977292,0.8419227723,0.7862766804,0.7182402001,0.8815115165,0.3542779555,0.8683654651,0.8167768002,0.5606936825,0.4505675893
GLOVE+FT+jointcHYB+LEXVEC+PDC,[1 1 1 1 1],,,0.689,0.632,0.5424139888,0.6959536028,0.7558164294,0.8221840398,0.8250949201,0.8234388649,0.8143187162,0.7557082255,0.8522623762,0.803357323,0.7381600647,0.8894231338,0.3937375879,0.8863915037,0.7660042031,0.5279414893,0.4827715489
GLOVE+FT+jointcHYB+SKE+PDC,[1 1 1 1 1],,,0.690,0.633,0.539450528,0.7036479147,0.760246782,0.8243216505,0.8280851433,0.8258556411,0.8142094539,0.7550142004,0.8517401957,0.8045870623,0.7413845355,0.8888548961,0.4044184965,0.8837209795,0.7609816552,0.5238439216,0.4895921465
GLOVE+FT+UKB+LEXVEC+SKE,[1 1 1 1 1],,,0.715,0.659,0.5470245555,0.7547093824,0.7847250595,0.8466935475,0.8521120652,0.848655841,0.817351872,0.7705122197,0.8486802755,0.7908555324,0.7761261654,0.8739932947,0.4948170734,0.8725937951,0.7764760512,0.5262138841,0.5663855816
GLOVE+FT+UKB+LEXVEC+PDC,[1 1 1 1 1],,,0.673,0.609,0.5064020737,0.7147242415,0.7535642234,0.8197317445,0.8176825987,0.8193053829,0.8123742282,0.765257726,0.8396267563,0.7941074723,0.7466738979,0.8499087582,0.4386432569,0.885501329,0.6450910138,0.4343966806,0.5428307195
GLOVE+FT+UKB+SKE+PDC,[1 1 1 1 1],,,0.676,0.609,0.5014880781,0.7280880732,0.7576804554,0.822660805,0.8222517989,0.822823991,0.8146179942,0.7698676875,0.840473865,0.7942348023,0.7505636643,0.8554162929,0.4509229835,0.8823857174,0.6487813281,0.4288675235,0.5448158741
GLOVE+FT+LEXVEC+SKE+PDC,[1 1 1 1 1],,,0.642,0.570,0.4568876027,0.7202620241,0.7351390589,0.8111144589,0.811259706,0.811379828,0.7953621745,0.7416211282,0.8274796047,0.7790306011,0.7219642052,0.8347193274,0.4138947611,0.8623567856,0.5570596466,0.3428815717,0.5366895918
GLOVE+jointcHYB+UKB+LEXVEC+SKE,[1 1 1 1 1],,,0.674,0.624,0.5505539506,0.6667173494,0.7214810816,0.8025499336,0.8109170483,0.8055611568,0.7797791251,0.7048944145,0.8368931989,0.7841355268,0.7032916761,0.8672400081,0.3407533631,0.8719261641,0.8218704734,0.5626290953,0.4233184191
GLOVE+jointcHYB+UKB+LEXVEC+PDC,[1 1 1 1 1],,,0.684,0.628,0.5443016099,0.6857116113,0.7430807185,0.8144727301,0.8156455344,0.8153524725,0.8125889335,0.7533861848,0.8488689203,0.8074921956,0.7356511428,0.8857077334,0.3769489935,0.8890620279,0.7757839463,0.5384121415,0.4617195775
GLOVE+jointcHYB+UKB+SKE+PDC,[1 1 1 1 1],,,0.687,0.630,0.5419757174,0.6967978373,0.7491230963,0.8178131198,0.8204035021,0.8190934728,0.8143161245,0.7575012175,0.8484062742,0.8089916733,0.7405782303,0.8823201625,0.3834307424,0.8852787853,0.7763584207,0.5351599858,0.4698777871
GLOVE+jointcHYB+LEXVEC+SKE+PDC,[1 1 1 1 1],,,0.684,0.625,0.5348383303,0.6945067787,0.7509525735,0.8162994727,0.8193404474,0.8176783484,0.8101166851,0.7487008592,0.8489844026,0.8035148101,0.7323089139,0.8862104052,0.3877907894,0.8852787853,0.763460102,0.522195267,0.4691353229
GLOVE+UKB+LEXVEC+SKE+PDC,[1 1 1 1 1],,,0.665,0.596,0.4935020063,0.7160923786,0.7449664504,0.8109413282,0.8089282697,0.8104655614,0.8077820718,0.7600838457,0.8318105466,0.7995357492,0.7324926764,0.8413633374,0.4407428368,0.8797151931,0.6375954903,0.4178160663,0.52110882
W2V+FT+jointcHYB+UKB+LEXVEC,[1 1 1 1 1],,,0.688,0.640,0.5638132771,0.6835053315,0.7374890594,0.8190966813,0.826526645,0.8217493151,0.78896412,0.7183021097,0.8451749238,0.7854607635,0.7181231921,0.8825605708,0.3610915346,0.8763770378,0.821282321,0.5697621511,0.4561834133
W2V+FT+jointcHYB+UKB+SKE,[1 1 1 1 1],,,0.691,0.643,0.5604803926,0.6975900369,0.7466434231,0.8234883248,0.8316873981,0.8263609806,0.7943928632,0.7264313146,0.8454826373,0.7877929121,0.7268680411,0.8814678059,0.3745195946,0.8610215234,0.8208473618,0.5662195036,0.4666843631
W2V+FT+jointcHYB+UKB+PDC,[1 1 1 1 1],,,0.694,0.639,0.5481469636,0.7033438279,0.7566332818,0.8252675759,0.8284232155,0.8265910109,0.8156930212,0.7591746016,0.8528032059,0.8043189992,0.7458968446,0.8881336713,0.3990669812,0.8912874648,0.7746076415,0.5388249839,0.4908561226
W2V+FT+jointcHYB+LEXVEC+SKE,[1 1 1 1 1],,,0.689,0.641,0.5582132913,0.6930627467,0.7521999181,0.824692938,0.8337755211,0.8278670403,0.7906989498,0.7202042109,0.8436449637,0.7838222281,0.7222732264,0.8841122968,0.3742320084,0.8610215234,0.8141971364,0.5597681407,0.4655943519
W2V+FT+jointcHYB+LEXVEC+PDC,[1 1 1 1 1],,,0.691,0.635,0.5420906038,0.7001625917,0.7588822149,0.8243712358,0.8276981791,0.8256721076,0.8133586807,0.7552384182,0.8515766556,0.8008693628,0.7398971837,0.8892482914,0.4047040716,0.8906198338,0.7587658253,0.5264818627,0.4931114665
W2V+FT+jointcHYB+SKE+PDC,[1 1 1 1 1],,,0.693,0.635,0.538942398,0.7075360641,0.7624423275,0.8259847767,0.8304098574,0.8277000734,0.813569703,0.7561829072,0.8511068367,0.8036488416,0.7415705483,0.8863852476,0.4156564776,0.8888394843,0.7566539478,0.5222879083,0.4994499754
W2V+FT+UKB+LEXVEC+SKE,[1 1 1 1 1],,,0.714,0.654,0.5404040729,0.7598367239,0.7827472803,0.8436780365,0.848002711,0.8452201347,0.8108148184,0.7669281106,0.8455400198,0.7842444274,0.7685746481,0.8762006796,0.5177797197,0.8799377368,0.7590776828,0.5142201171,0.5697421167
W2V+FT+UKB+LEXVEC+PDC,[1 1 1 1 1],,,0.675,0.611,0.5053555063,0.7223132145,0.7555160026,0.8215294407,0.8206664658,0.821540884,0.8099550423,0.7623308973,0.8400714704,0.7906109249,0.7458923443,0.8503240089,0.4496901843,0.8868365911,0.6428779195,0.4342955334,0.5475261632
W2V+FT+UKB+SKE+PDC,[1 1 1 1 1],,,0.678,0.610,0.5010777971,0.7335453921,0.7584712686,0.8237091915,0.8244931218,0.8241300282,0.8124332926,0.7671257071,0.840696222,0.791993125,0.750748177,0.8536678692,0.4630699781,0.8828308047,0.6460676203,0.4286928017,0.5487158685
W2V+FT+LEXVEC+SKE+PDC,[1 1 1 1 1],,,0.647,0.574,0.4594695191,0.7245156869,0.7372550333,0.8130384583,0.8140853735,0.8135853894,0.7941902982,0.7396541613,0.8293739434,0.7765878765,0.7232115407,0.838085043,0.4279663705,0.8639145914,0.5609332456,0.3496807069,0.5420847241
W2V+jointcHYB+UKB+LEXVEC+SKE,[1 1 1 1 1],,,0.679,0.631,0.5535466475,0.6814036291,0.7309655902,0.8101257835,0.8183637849,0.8130455331,0.78464396,0.7122313585,0.8399567055,0.7862766804,0.709128576,0.8735343334,0.3493065365,0.8630244166,0.8209294296,0.5637466979,0.4399554929
W2V+jointcHYB+UKB+LEXVEC+PDC,[1 1 1 1 1],,,0.687,0.632,0.5450947532,0.6945308924,0.7477592361,0.8175699278,0.8197789024,0.8187794025,0.8126377674,0.7537982505,0.8499261923,0.8055303092,0.7366329601,0.885161351,0.3807861567,0.8881718532,0.7757565904,0.5379145905,0.4717886133
W2V+jointcHYB+UKB+SKE+PDC,[1 1 1 1 1],,,0.690,0.633,0.5422413944,0.7038365095,0.7528448905,0.8203077066,0.8235752425,0.8217586125,0.8132689246,0.755246667,0.8498774172,0.8065791058,0.7399691886,0.8844619815,0.3927823193,0.8852787853,0.7755158582,0.5343697286,0.478461992
W2V+jointcHYB+LEXVEC+SKE+PDC,[1 1 1 1 1],,,0.686,0.628,0.5349307089,0.6989703579,0.7541858665,0.8188517526,0.822598802,0.8204038649,0.8102738265,0.7497255867,0.8499986377,0.8036387892,0.7336725073,0.8860574181,0.3969191352,0.8837209795,0.7620567431,0.5214189602,0.4798372466
W2V+UKB+LEXVEC+SKE+PDC,[1 1 1 1 1],,,0.669,0.599,0.494316863,0.7246570695,0.7477147246,0.8137872256,0.8130536791,0.8137652001,0.805552083,0.7567344528,0.833806022,0.7965200398,0.7334362411,0.845537699,0.4594198464,0.8817180863,0.6387471748,0.4193673207,0.5258882513
FT+jointcHYB+UKB+LEXVEC+SKE,[1 1 1 1 1],,,0.689,0.641,0.5599676346,0.6896642331,0.7427834598,0.8208646258,0.8290598072,0.8237721334,0.7940672587,0.7247583054,0.8451792275,0.7896391963,0.7257654656,0.878080235,0.3607979152,0.8763770378,0.8219881039,0.5662266787,0.4669985517
FT+jointcHYB+UKB+LEXVEC+PDC,[1 1 1 1 1],,,0.693,0.639,0.5490289768,0.7003184426,0.7550119354,0.8242691303,0.8267123576,0.8254269217,0.8173502351,0.7601573352,0.8527637555,0.806260781,0.7472724389,0.8879588289,0.3904454306,0.8917325522,0.7776851831,0.5394874534,0.4911464125
FT+jointcHYB+UKB+SKE+PDC,[1 1 1 1 1],,,0.695,0.640,0.5459521222,0.7082516074,0.7592563869,0.8262699527,0.8298179564,0.8278159561,0.8188659946,0.7636792032,0.85260165,0.8096333492,0.7502163905,0.887521723,0.4008266865,0.8883943969,0.776114953,0.5359227628,0.4968623504
FT+jointcHYB+LEXVEC+SKE+PDC,[1 1 1 1 1],,,0.692,0.635,0.5398003387,0.7045086482,0.761742475,0.8252452965,0.8292282281,0.8268025607,0.8149587399,0.7566673375,0.851845636,0.8051483193,0.7434906798,0.8886144878,0.4078514302,0.8872816785,0.7594880217,0.5232792083,0.4958497886
FT+UKB+LEXVEC+SKE+PDC,[1 1 1 1 1],,,0.678,0.610,0.502062185,0.7303098366,0.7594717966,0.8237315519,0.8237666269,0.8239925596,0.8148846707,0.7698283181,0.8405183364,0.7940002471,0.7513789702,0.8538645669,0.4578572281,0.8841660668,0.6495062601,0.4284081042,0.5498135465
jointcHYB+UKB+LEXVEC+SKE+PDC,[1 1 1 1 1],,,0.686,0.630,0.5423282242,0.6964168403,0.7505977902,0.8189457054,0.8218531308,0.8203480665,0.8143012561,0.7575792062,0.8492211052,0.8088559664,0.7393931491,0.8820797542,0.3777453858,0.8852787853,0.7763529495,0.5348274773,0.4668148304
GLOVE+W2V+FT+jointcHYB+UKB+LEXVEC,[1 1 1 1 1 1],,,0.688,0.639,0.5638132771,0.6841046212,0.7374666334,0.8191180132,0.8265593617,0.821781383,0.7893736151,0.7191161175,0.8452861024,0.7854607635,0.7189332476,0.8825605708,0.3638326527,0.8763770378,0.821282321,0.5697619702,0.4534681994
GLOVE+W2V+FT+jointcHYB+UKB+SKE,[1 1 1 1 1 1],,,0.691,0.642,0.5604803926,0.6968333733,0.7466198975,0.8235020314,0.8317412477,0.8264015654,0.7947462949,0.7271414624,0.8453298565,0.7879386714,0.7281086261,0.8814678059,0.3771179252,0.8610215234,0.8208473618,0.5662195036,0.4641145039
GLOVE+W2V+FT+jointcHYB+UKB+PDC,[1 1 1 1 1 1],,,0.694,0.639,0.5481469636,0.7042555809,0.7566326011,0.8252865633,0.8284426259,0.826618363,0.816177404,0.7601802069,0.8526554461,0.8043458055,0.7472731889,0.8881336713,0.4000805715,0.8912874648,0.7746076415,0.5388258682,0.4892183782
GLOVE+W2V+FT+jointcHYB+LEXVEC+SKE,[1 1 1 1 1 1],,,0.689,0.640,0.5582132913,0.6936363998,0.7522023662,0.8247334906,0.8338247011,0.8279065812,0.7906989498,0.7202042109,0.8436449637,0.7838222281,0.7222732264,0.8841122968,0.3747890809,0.8610215234,0.8141971364,0.5597680254,0.4614029681
GLOVE+W2V+FT+jointcHYB+LEXVEC+PDC,[1 1 1 1 1 1],,,0.691,0.634,0.5420906038,0.7001257865,0.7588822149,0.8244082684,0.8277210886,0.8257042326,0.8133525423,0.7552290445,0.8515766556,0.8008693628,0.7398971837,0.8892482914,0.4050298684,0.8906198338,0.7587658253,0.5264794005,0.4894703052
GLOVE+W2V+FT+jointcHYB+SKE+PDC,[1 1 1 1 1 1],,,0.692,0.635,0.538942398,0.7077208514,0.7624423275,0.8260161571,0.8304244182,0.8277223361,0.813569703,0.7561829072,0.8511068367,0.8036488416,0.7415705483,0.8863852476,0.4151637601,0.8888394843,0.7566539478,0.5222847384,0.4960527197
GLOVE+W2V+FT+UKB+LEXVEC+SKE,[1 1 1 1 1 1],,,0.714,0.654,0.5404040729,0.7595453285,0.7827146429,0.8437281935,0.8481381272,0.8453107349,0.8116471765,0.7684151465,0.8453398984,0.7842360505,0.7706627911,0.8762006796,0.5171884587,0.8799377368,0.7590776828,0.5142199202,0.5691906783
GLOVE+W2V+FT+UKB+LEXVEC+PDC,[1 1 1 1 1 1],,,0.675,0.611,0.5053555063,0.722004051,0.7555116693,0.8215370645,0.8207078073,0.8215636712,0.810423329,0.7633185051,0.8399366216,0.7905372076,0.7475604586,0.8503240089,0.4522221489,0.8868365911,0.6428779195,0.4342994736,0.5464249581
GLOVE+W2V+FT+UKB+SKE+PDC,[1 1 1 1 1 1],,,0.678,0.610,0.5010777971,0.7331143908,0.7584647489,0.8237255321,0.8245188342,0.8241527758,0.8128092315,0.7677368692,0.840637405,0.7921841199,0.7519587599,0.8536678692,0.4651112363,0.8828308047,0.6460676203,0.4286942931,0.5475182514
GLOVE+W2V+FT+LEXVEC+SKE+PDC,[1 1 1 1 1 1],,,0.646,0.574,0.4594695191,0.7244639058,0.7372550333,0.8130886401,0.8141033794,0.8136317084,0.7942283558,0.7397388991,0.8293739434,0.7765878765,0.7232115407,0.838085043,0.4284269106,0.8639145914,0.5609332456,0.349670281,0.5404606394
GLOVE+W2V+jointcHYB+UKB+LEXVEC+SKE,[1 1 1 1 1 1],,,0.679,0.630,0.553550812,0.6808510438,0.7309311068,0.8103035634,0.8185863134,0.8132407156,0.7850737798,0.7139426122,0.8394330904,0.7861577275,0.7104336654,0.8735343334,0.3502336499,0.8630244166,0.8209294296,0.5637468059,0.4364046304
GLOVE+W2V+jointcHYB+UKB+LEXVEC+PDC,[1 1 1 1 1 1],,,0.687,0.631,0.5450947532,0.6930284798,0.7477460528,0.8177018998,0.819879093,0.8188919102,0.8131915816,0.7554101434,0.8497970818,0.8054934505,0.7384945876,0.885161351,0.3854277566,0.8881718532,0.7757565904,0.5379145568,0.4704211729
GLOVE+W2V+jointcHYB+UKB+SKE+PDC,[1 1 1 1 1 1],,,0.690,0.633,0.5422413944,0.703113859,0.752840531,0.820422608,0.8236588858,0.8218685964,0.8136278126,0.7561577858,0.8495632482,0.8069460171,0.741055263,0.8844619815,0.3957386243,0.8852787853,0.7755158582,0.5343696763,0.4772306365
GLOVE+W2V+jointcHYB+LEXVEC+SKE+PDC,[1 1 1 1 1 1],,,0.686,0.628,0.5349307089,0.6989363448,0.7541858665,0.8189157422,0.8226434446,0.8204661941,0.8101611539,0.7497402096,0.8499627737,0.8036170091,0.7336725073,0.8860574181,0.3974319636,0.8837209795,0.7620567431,0.5214169479,0.477472959
GLOVE+W2V+UKB+LEXVEC+SKE+PDC,[1 1 1 1 1 1],,,0.668,0.599,0.494316863,0.7237684149,0.7477157981,0.8139039297,0.8131842096,0.813895347,0.8056906729,0.7580032702,0.8333340512,0.7961916626,0.7345470672,0.845537699,0.4529240199,0.8817180863,0.6387471748,0.4193698375,0.526886651
GLOVE+FT+jointcHYB+UKB+LEXVEC+SKE,[1 1 1 1 1 1],,,0.689,0.640,0.5599676346,0.6892974505,0.7427705646,0.8208646258,0.8290598072,0.8237721334,0.7940244267,0.7245858302,0.8454568152,0.7899005578,0.7253161848,0.878080235,0.3641584496,0.8763770378,0.8219881039,0.5662271511,0.4581813448
GLOVE+FT+jointcHYB+UKB+LEXVEC+PDC,[1 1 1 1 1 1],,,0.693,0.638,0.5490289768,0.6993376481,0.7550112939,0.8242691303,0.8267123576,0.8254269217,0.8174200758,0.7602371987,0.8530879664,0.8062473778,0.7471831828,0.8879588289,0.3920824594,0.8917325522,0.7776851831,0.5394718234,0.485120684
GLOVE+FT+jointcHYB+UKB+SKE+PDC,[1 1 1 1 1 1],,,0.695,0.639,0.5459521222,0.7084797995,0.7592496578,0.82626936,0.8298179564,0.8278157005,0.8188524903,0.7636169622,0.8526052364,0.8096936634,0.7500153768,0.887521723,0.4033103849,0.8883943969,0.776114953,0.5359033607,0.4909684365
GLOVE+FT+jointcHYB+LEXVEC+SKE+PDC,[1 1 1 1 1 1],,,0.691,0.634,0.5398003387,0.7044964644,0.761742475,0.8252452965,0.8292282281,0.8268025607,0.8149587399,0.7566673375,0.851845636,0.8051483193,0.7434906798,0.8886144878,0.4078514302,0.8872816785,0.7594880217,0.5232690156,0.4918528098
